"","OBEC","NAZEVOBCE","NAZEVNUTS","HLASY_07","PL_HL_CELK","zeman_pct"
"1195",590983,"Lesná","Třebíč",28,54,51.8518518518518
"1196",594474,"Morašice","Znojmo",70,135,51.8518518518518
"1197",562823,"Staré Křečany","Děčín",253,488,51.844262295082
"1198",554286,"Mariánské Hory a Hulváky","Ostrava-město",2432,4691,51.8439565124707
"1199",541494,"Kokašice","Tachov",57,110,51.8181818181818
"1200",571130,"Zachrašťany","Hradec Králové",57,110,51.8181818181818
"1201",517836,"Sobíšky","Přerov",43,83,51.8072289156626
"1202",551929,"Andělská Hora","Bruntál",86,166,51.8072289156626
"1203",579459,"Ctiboř","Tachov",86,166,51.8072289156626
"1204",594563,"Olbramovice","Znojmo",288,556,51.7985611510791
"1205",578606,"Lhůta","Plzeň-město",58,112,51.7857142857143
"1206",581933,"Lhota u Lysic","Blansko",44,85,51.7647058823529
"1207",557081,"Sytno","Tachov",59,114,51.7543859649123
"1208",566951,"Výškov","Louny",118,228,51.7543859649123
"1209",541958,"Olšany","Klatovy",74,143,51.7482517482517
"1210",555762,"Žlutice","Karlovy Vary",504,974,51.7453798767967
"1211",536423,"Radějovice","Strakonice",15,29,51.7241379310345
"1212",554413,"Velký Malahov","Domažlice",45,87,51.7241379310345
"1213",575470,"Poběžovice u Přelouče","Pardubice",30,58,51.7241379310345
"1214",579289,"Vísky","Rokycany",15,29,51.7241379310345
"1215",530581,"Čeradice","Louny",76,147,51.7006802721088
"1216",578801,"Stašov","Svitavy",61,118,51.6949152542373
"1217",588601,"Koryčany","Kroměříž",687,1329,51.6930022573363
"1218",584762,"Pasohlávky","Brno-venkov",199,385,51.6883116883117
"1219",591548,"Radkovice u Hrotovic","Třebíč",92,178,51.685393258427
"1220",540986,"Sobotín","Šumperk",261,505,51.6831683168317
"1221",513199,"Dolní Újezd","Přerov",324,627,51.6746411483254
"1222",592307,"Košíky","Uherské Hradiště",108,209,51.6746411483254
"1223",593117,"Ivanovice na Hané","Vyškov",680,1316,51.6717325227964
"1224",560901,"Chodová Planá","Tachov",387,749,51.6688918558077
"1225",544833,"Bačkovice","Třebíč",31,60,51.6666666666667
"1226",565598,"Siřejovice","Litoměřice",78,151,51.6556291390728
"1227",590363,"Bransouze","Třebíč",78,151,51.6556291390728
"1228",591581,"Rapotice","Třebíč",156,302,51.6556291390728
"1229",562793,"Rybniště","Děčín",157,304,51.6447368421053
"1230",561444,"Brniště","Česká Lípa",299,579,51.6407599309154
"1231",529923,"Žárovná","Prachatice",32,62,51.6129032258064
"1232",530271,"Sedlec","Plzeň-sever",16,31,51.6129032258064
"1233",534404,"Lužce","Beroun",32,62,51.6129032258064
"1234",539929,"Týniště","Plzeň-jih",16,31,51.6129032258064
"1235",546267,"Tuhaň","Česká Lípa",64,124,51.6129032258064
"1236",566896,"Veltěže","Louny",80,155,51.6129032258064
"1237",572578,"Zaječice","Chrudim",291,564,51.5957446808511
"1238",595187,"Žerotice","Znojmo",81,157,51.5923566878981
"1239",513229,"Dřevohostice","Přerov",358,694,51.5850144092219
"1240",585483,"Lutonina","Zlín",115,223,51.5695067264574
"1241",584401,"Diváky","Břeclav",148,287,51.5679442508711
"1242",554740,"Plesná","Cheb",362,702,51.5669515669516
"1243",514055,"Kojetín","Přerov",1288,2498,51.5612489991994
"1244",593427,"Nevojice","Vyškov",116,225,51.5555555555556
"1245",557129,"Strašín","Klatovy",83,161,51.5527950310559
"1246",575721,"Staré Ždánice","Pardubice",150,291,51.5463917525773
"1247",594423,"Medlice","Znojmo",50,97,51.5463917525773
"1248",584894,"Starovice","Břeclav",234,454,51.5418502202643
"1249",581071,"Třebovice","Ústí nad Orlicí",202,392,51.530612244898
"1250",589128,"Věžky","Kroměříž",101,196,51.530612244898
"1251",553093,"Hlavnice","Opava",169,328,51.5243902439024
"1252",541940,"Kroučová","Rakovník",68,132,51.5151515151515
"1253",557871,"Kbel","Plzeň-jih",85,165,51.5151515151515
"1254",591823,"Štěpkov","Třebíč",34,66,51.5151515151515
"1255",585025,"Vlasatice","Brno-venkov",188,365,51.5068493150685
"1256",557650,"Čížkov","Plzeň-jih",171,332,51.5060240963855
"1257",541214,"Uhelná","Jeseník",120,233,51.5021459227468
"1258",542270,"Pšovlky","Rakovník",70,136,51.4705882352941
"1259",561835,"Mimoň","Česká Lípa",1349,2621,51.4689049980923
"1260",569356,"Česká Ves","Jeseník",569,1106,51.4466546112116
"1261",546879,"Líšťany","Louny",125,243,51.440329218107
"1262",530671,"Pšánky","Hradec Králové",18,35,51.4285714285714
"1263",540056,"Střelice","Plzeň-jih",36,70,51.4285714285714
"1264",561118,"Bácovice","Pelhřimov",18,35,51.4285714285714
"1265",578142,"Janůvky","Svitavy",18,35,51.4285714285714
"1266",510432,"Šilheřovice","Opava",418,813,51.4145141451415
"1267",551911,"Stará Ves","Bruntál",146,284,51.4084507042254
"1268",549924,"Radkov","Žďár nad Sázavou",55,107,51.4018691588785
"1269",546461,"Chlum u Třeboně","Jindřichův Hradec",535,1041,51.3928914505283
"1270",589187,"Zborovice","Kroměříž",352,685,51.3868613138686
"1271",546496,"Ludvíkovice","Děčín",223,434,51.3824884792627
"1272",568490,"Čachotín","Havlíčkův Brod",56,109,51.3761467889908
"1273",569488,"Slavíkov","Havlíčkův Brod",94,183,51.3661202185792
"1274",588008,"Šimanov","Jihlava",57,111,51.3513513513513
"1275",585220,"Halenkovice","Zlín",497,968,51.3429752066116
"1276",594024,"Havraníky","Znojmo",77,150,51.3333333333333
"1277",589446,"Dobromilice","Prostějov",156,304,51.3157894736842
"1278",585611,"Podkopná Lhota","Zlín",98,191,51.3089005235602
"1279",562599,"Velký Ratmírov","Jindřichův Hradec",59,115,51.304347826087
"1280",590835,"Klučov","Třebíč",59,115,51.304347826087
"1281",507334,"Chuchelná","Opava",355,692,51.3005780346821
"1282",549096,"Staré Místo","Jičín",79,154,51.2987012987013
"1283",512281,"Beňov","Přerov",198,386,51.2953367875648
"1284",554073,"Osvračín","Domažlice",159,310,51.2903225806452
"1285",548596,"Heřmanice","Havlíčkův Brod",20,39,51.2820512820513
"1286",551562,"Osek","Strakonice",120,234,51.2820512820513
"1287",573647,"Tuř","Jičín",40,78,51.2820512820513
"1288",589586,"Jesenec","Prostějov",80,156,51.2820512820513
"1289",562912,"Velký Šenov","Děčín",402,784,51.2755102040816
"1290",532533,"Ledce","Kladno",121,236,51.271186440678
"1291",574309,"Bezděčí u Trnávky","Svitavy",61,119,51.2605042016807
"1292",552691,"Žabeň","Frýdek-Místek",224,437,51.2585812356979
"1293",532339,"Hospozín","Kladno",102,199,51.2562814070352
"1294",546607,"Dětřichov","Liberec",143,279,51.2544802867383
"1295",566012,"Blažim","Louny",62,121,51.2396694214876
"1296",595403,"Bukov","Žďár nad Sázavou",62,121,51.2396694214876
"1297",529869,"Důl","Pelhřimov",21,41,51.219512195122
"1298",548197,"Nejepín","Havlíčkův Brod",21,41,51.219512195122
"1299",562432,"Dolní Podluží","Děčín",253,494,51.2145748987854
"1300",542601,"Zavidov","Rakovník",85,166,51.2048192771084
"1301",553697,"Trmice","Ústí nad Labem",468,914,51.2035010940919
"1302",551635,"Předslavice","Strakonice",64,125,51.2
"1303",564133,"Jindřichovice pod Smrkem","Liberec",128,250,51.2
"1304",572225,"Seč","Chrudim",470,918,51.19825708061
"1305",571156,"Nemyslovice","Mladá Boleslav",43,84,51.1904761904762
"1306",582441,"Svitávka","Blansko",431,842,51.187648456057
"1307",525979,"Bohutín","Šumperk",194,379,51.1873350923483
"1308",533581,"Plaňany","Kolín",396,774,51.1627906976744
"1309",548057,"Vrchovnice","Hradec Králové",22,43,51.1627906976744
"1310",561720,"Kravaře","Česká Lípa",176,344,51.1627906976744
"1311",569411,"Rybníček","Havlíčkův Brod",22,43,51.1627906976744
"1312",572471,"Vejvanovice","Chrudim",88,172,51.1627906976744
"1313",590754,"Jaroměřice nad Rokytnou","Třebíč",1083,2117,51.1572980632971
"1314",585963,"Vlčková","Zlín",112,219,51.1415525114155
"1315",589667,"Krumsín","Prostějov",157,307,51.1400651465798
"1316",570290,"Lišice","Hradec Králové",45,88,51.1363636363636
"1317",510297,"Služovice","Opava",206,403,51.1166253101737
"1318",529753,"Dívčí Kopy","Jindřichův Hradec",23,45,51.1111111111111
"1319",587052,"Karlovice","Zlín",70,137,51.0948905109489
"1320",571440,"Holetín","Chrudim",211,413,51.089588377724
"1321",564192,"Páleč","Kladno",47,92,51.0869565217391
"1322",587338,"Kaliště","Jihlava",48,94,51.063829787234
"1323",578487,"Opatov","Svitavy",269,527,51.0436432637571
"1324",586145,"Domanín","Hodonín",269,527,51.0436432637571
"1325",560723,"Benešovice","Tachov",49,96,51.0416666666667
"1326",565857,"Velké Žernoseky","Litoměřice",123,241,51.0373443983402
"1327",536342,"Krajníčko","Strakonice",25,49,51.0204081632653
"1328",579084,"Mešno","Rokycany",25,49,51.0204081632653
"1329",568295,"Telnice","Ústí nad Labem",179,351,50.997150997151
"1330",552852,"Pohnání","Tábor",26,51,50.9803921568627
"1331",572004,"Perálec","Chrudim",78,153,50.9803921568627
"1332",589705,"Ludmírov","Prostějov",133,261,50.9578544061303
"1333",546259,"Kvítkov","Česká Lípa",54,106,50.9433962264151
"1334",571474,"Horní Bradlo","Chrudim",136,267,50.936329588015
"1335",541818,"Chrášťany","Rakovník",164,322,50.9316770186335
"1336",532461,"Klobuky","Kladno",227,446,50.8968609865471
"1337",568805,"Jeřišno","Havlíčkův Brod",86,169,50.887573964497
"1338",568775,"Pustějov","Nový Jičín",288,566,50.8833922261484
"1339",553247,"Kopřivná","Šumperk",58,114,50.8771929824561
"1340",568651,"Habry","Havlíčkův Brod",321,631,50.8716323296355
"1341",586561,"Starý Poddvorov","Hodonín",267,525,50.8571428571429
"1342",537551,"Odřepsy","Nymburk",90,177,50.8474576271186
"1343",579017,"Kakejcov","Rokycany",30,59,50.8474576271186
"1344",579602,"Prosečné","Trutnov",150,295,50.8474576271186
"1345",569640,"Uhelná Příbram","Havlíčkův Brod",151,297,50.8417508417508
"1346",558869,"Heřmanova Huť","Plzeň-sever",365,718,50.8356545961003
"1347",576191,"Čermná nad Orlicí","Rychnov nad Kněžnou",274,539,50.834879406308
"1348",512231,"Bělotín","Přerov",396,779,50.8344030808729
"1349",547638,"Budíkov","Pelhřimov",92,181,50.828729281768
"1350",534102,"Chotusice","Kutná Hora",185,364,50.8241758241758
"1351",546887,"Vršovice","Louny",62,122,50.8196721311475
"1352",550639,"Hroznatín","Třebíč",31,61,50.8196721311475
"1353",548855,"Bříšťany","Jičín",63,124,50.8064516129032
"1354",564770,"Drahobuz","Litoměřice",63,124,50.8064516129032
"1355",586455,"Nová Lhota","Hodonín",158,311,50.8038585209003
"1356",590819,"Kdousov","Třebíč",32,63,50.7936507936508
"1357",593184,"Kožušice","Vyškov",32,63,50.7936507936508
"1358",572063,"Pokřikov","Chrudim",65,128,50.78125
"1359",561151,"Přimda","Tachov",230,453,50.7726269315673
"1360",567353,"Polerady","Most",66,130,50.7692307692308
"1361",588211,"Zbilidy","Jihlava",66,130,50.7692307692308
"1362",554430,"Michálkovice","Ostrava-město",696,1371,50.7658643326039
"1363",550159,"Bušanovice","Prachatice",67,132,50.7575757575758
"1364",563897,"Žíšov","Tábor",67,132,50.7575757575758
"1365",568465,"Borek","Havlíčkův Brod",34,67,50.7462686567164
"1366",573426,"Anenská Studánka","Ústí nad Orlicí",34,67,50.7462686567164
"1367",550493,"Radkovice u Budče","Třebíč",35,69,50.7246376811594
"1368",590452,"Čechtín","Třebíč",105,207,50.7246376811594
"1369",509647,"Píšť","Opava",565,1114,50.7181328545781
"1370",541826,"Kejnice","Klatovy",36,71,50.7042253521127
"1371",581356,"Borotín","Blansko",109,215,50.6976744186047
"1372",546224,"Poruba","Ostrava-město",14883,29357,50.6965970637327
"1373",560570,"Nové Sedlo","Sokolov",478,943,50.6892895015907
"1374",537292,"Kněžice","Nymburk",148,292,50.6849315068493
"1375",511382,"Přerov","Přerov",10452,20627,50.6714500412081
"1376",547166,"Slavonice","Jindřichův Hradec",604,1192,50.6711409395973
"1377",567256,"Litvínov","Most",4571,9021,50.6706573550604
"1378",591173,"Mohelno","Třebíč",379,748,50.668449197861
"1379",555207,"Chyše","Karlovy Vary",152,300,50.6666666666667
"1380",569054,"Strukov","Olomouc",38,75,50.6666666666667
"1381",517607,"Rokytnice","Přerov",382,754,50.6631299734748
"1382",596388,"Pavlínov","Žďár nad Sázavou",78,154,50.6493506493506
"1383",596451,"Poděšín","Žďár nad Sázavou",78,154,50.6493506493506
"1384",569755,"Trnávka","Nový Jičín",199,393,50.6361323155216
"1385",549851,"Skály","Písek",82,162,50.6172839506173
"1386",589977,"Rozstání","Prostějov",165,326,50.6134969325153
"1387",563935,"Bulovka","Liberec",166,328,50.609756097561
"1388",552437,"Krčmaň","Olomouc",127,251,50.597609561753
"1389",551341,"Litochovice","Strakonice",86,170,50.5882352941176
"1390",589039,"Střílky","Kroměříž",175,346,50.5780346820809
"1391",548413,"Jilem","Havlíčkův Brod",44,87,50.5747126436782
"1392",549983,"Polomí","Prostějov",44,87,50.5747126436782
"1393",566926,"Vrbno nad Lesy","Louny",44,87,50.5747126436782
"1394",598135,"Fryčovice","Frýdek-Místek",660,1305,50.5747126436782
"1395",505111,"Slatinice","Olomouc",486,961,50.5723204994797
"1396",584436,"Dolní Věstonice","Břeclav",89,176,50.5681818181818
"1397",553352,"Postřelmůvek","Šumperk",90,178,50.561797752809
"1398",562262,"Zákupy","Česká Lípa",596,1179,50.5513146734521
"1399",582077,"Milonice","Blansko",46,91,50.5494505494505
"1400",567027,"Most","Most",12498,24734,50.5296353198027
"1401",596825,"Strážek","Žďár nad Sázavou",240,475,50.5263157894737
"1402",589624,"Konice","Prostějov",721,1427,50.5255781359495
"1403",553689,"Hostouň","Domažlice",243,481,50.5197505197505
"1404",572306,"Stradouň","Ústí nad Orlicí",49,97,50.5154639175258
"1405",596761,"Skřinářov","Žďár nad Sázavou",49,97,50.5154639175258
"1406",588784,"Němčice","Kroměříž",100,198,50.5050505050505
"1407",529907,"Keblov","Benešov",51,101,50.4950495049505
"1408",549606,"Mišovice","Písek",51,101,50.4950495049505
"1409",554545,"Hazlov","Cheb",314,622,50.4823151125402
"1410",567884,"Žim","Teplice",53,105,50.4761904761905
"1411",541109,"Sudkov","Šumperk",242,480,50.4166666666667
"1412",565521,"Radovesice","Litoměřice",122,242,50.4132231404959
"1413",598780,"Borovany","Písek",63,125,50.4
"1414",566659,"Raná","Louny",64,127,50.3937007874016
"1415",578657,"Radiměř","Svitavy",257,510,50.3921568627451
"1416",569534,"Stříbrné Hory","Havlíčkův Brod",65,129,50.3875968992248
"1417",533190,"Bělušice","Kolín",66,131,50.381679389313
"1418",572454,"Vápenný Podol","Chrudim",66,131,50.381679389313
"1419",563137,"Kovářská","Chomutov",206,409,50.3667481662592
"1420",574511,"Šonov","Náchod",70,139,50.3597122302158
"1421",517887,"Stará Ves","Přerov",143,284,50.3521126760563
"1422",586650,"Tasov","Hodonín",147,292,50.3424657534247
"1423",554553,"Hranice","Cheb",371,737,50.3392130257802
"1424",508128,"Markvartovice","Opava",525,1043,50.3355704697987
"1425",554693,"Nebanice","Cheb",77,153,50.3267973856209
"1426",571580,"Kladno","Chrudim",78,155,50.3225806451613
"1427",569500,"Horní Lhota","Ostrava-město",239,475,50.3157894736842
"1428",575569,"Rohoznice","Pardubice",81,161,50.3105590062112
"1429",595128,"Vrbovec","Znojmo",243,483,50.3105590062112
"1430",562360,"Nová Ves nad Lužnicí","Jindřichův Hradec",82,163,50.3067484662577
"1431",534277,"Onomyšl","Kutná Hora",83,165,50.3030303030303
"1432",592285,"Korytná","Uherské Hradiště",249,495,50.3030303030303
"1433",570061,"Špičky","Přerov",85,169,50.2958579881657
"1434",565075,"Křesín","Litoměřice",89,177,50.2824858757062
"1435",589322,"Brodek u Prostějova","Prostějov",358,712,50.2808988764045
"1436",598020,"Bílá","Frýdek-Místek",92,183,50.2732240437158
"1437",554499,"Aš","Cheb",2167,4312,50.2551020408163
"1438",581381,"Brťov-Jeneč","Blansko",100,199,50.251256281407
"1439",556734,"Myslív","Klatovy",107,213,50.2347417840376
"1440",567485,"Bžany","Teplice",216,430,50.2325581395349
"1441",596965,"Věchnov","Žďár nad Sázavou",109,217,50.2304147465438
"1442",559555,"Úlice","Plzeň-sever",111,221,50.2262443438914
"1443",530620,"Přestanov","Ústí nad Labem",113,225,50.2222222222222
"1444",587796,"Rohozná","Jihlava",119,237,50.210970464135
"1445",591211,"Náměšť nad Oslavou","Třebíč",1315,2619,50.2100038182512
"1446",562661,"Lipová","Děčín",125,249,50.2008032128514
"1447",572217,"Řestoky","Chrudim",126,251,50.199203187251
"1448",566985,"Žatec","Louny",3941,7852,50.1910341314315
"1449",582590,"Vanovice","Blansko",142,283,50.1766784452297
"1450",505501,"Újezd","Olomouc",320,638,50.1567398119122
"1451",567264,"Lom","Most",811,1617,50.1546072974644
"1452",588521,"Kostelany","Kroměříž",165,329,50.1519756838906
"1453",591190,"Myslibořice","Třebíč",169,337,50.1483679525223
"1454",516694,"Pavlovice u Přerova","Přerov",210,419,50.1193317422434
"1455",584908,"Starovičky","Břeclav",210,419,50.1193317422434
"1456",578932,"Vendolí","Svitavy",212,423,50.1182033096927
"1457",592111,"Bystřice pod Lopeníkem","Uherské Hradiště",228,455,50.1098901098901
"1458",592226,"Jalubí","Uherské Hradiště",457,913,50.0547645125958
"1459",580481,"Králíky","Ústí nad Orlicí",1053,2104,50.0475285171103
"1460",564265,"Nové Město pod Smrkem","Liberec",699,1397,50.0357909806729
"1461",502839,"Cholina","Olomouc",191,382,50
"1462",511412,"Oslavička","Žďár nad Sázavou",33,66,50
"1463",513890,"Skalka u Doks","Česká Lípa",41,82,50
"1464",516350,"Oprostovice","Přerov",28,56,50
"1465",526622,"Rohozec","Kutná Hora",91,182,50
"1466",529877,"Okrouhlá","Písek",25,50,50
"1467",530239,"Bílov","Plzeň-sever",17,34,50
"1468",532517,"Kvílice","Kladno",22,44,50
"1469",534021,"Červené Janovice","Kutná Hora",172,344,50
"1470",534234,"Vinařice","Beroun",31,62,50
"1471",534374,"Samopše","Kutná Hora",39,78,50
"1472",536504,"Vacovice","Strakonice",14,28,50
"1473",536563,"Mnichov","Strakonice",62,124,50
"1474",536695,"Úlehle","Strakonice",27,54,50
"1475",536750,"Kváskovice","Strakonice",29,58,50
"1476",536806,"Krašlovice","Strakonice",34,68,50
"1477",536954,"Krejnice","Strakonice",24,48,50
"1478",537543,"Pěčnov","Prachatice",37,74,50
"1479",540528,"Únětice","Plzeň-jih",33,66,50
"1480",542318,"Blazice","Kroměříž",59,118,50
"1481",546054,"Cizkrajov","Jindřichův Hradec",131,262,50
"1482",549479,"Jetětice","Písek",67,134,50
"1483",549975,"Veselíčko","Písek",47,94,50
"1484",550370,"Pokojovice","Třebíč",36,72,50
"1485",551627,"Předmíř","Strakonice",84,168,50
"1486",553565,"Polánka","Plzeň-jih",13,26,50
"1487",555461,"Vlaštovičky","Opava",100,200,50
"1488",557102,"Bohuslavice nad Vláří","Zlín",113,226,50
